event_id,file,waveform_file,channel,event_start_time_ns,peak_time_ns,event_end_time_ns,event_duration_ns,peak_amplitude_mV,detection_threshold_mV,event_start_time_EFraw,event_peak_time_EFraw,event_end_time_EFraw,event_start_time_EFdynamic,event_peak_time_EFdynamic,event_end_time_EFdynamic,event_start_time_batch,event_peak_time_batch,event_end_time_batch,cycle_start_time,cycle_end_time,cycle_period_ns,cycle_index,phase,phase_EFraw,signal_amplitude_mV,snr,c1_peak_time_error_ns
C3_evt_02993,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,2993210.4188,2993211.974,2993214.1584,3.7396,65.6539,14.786,2993210.507,2993212.0622,2993214.2466,2993210.423,2993211.9782,2993214.1627,2993210.3694,2993211.9246,2993214.1091,2993019.1551,2994026.3682,1007.2131,2993,112.6256,113.5502,74.9228,6.7603,-0.1936
C3_evt_02994,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,2994205.4787,2994207.2531,2994209.4334,3.9547,50.3178,11.3682,2994205.3154,2994207.0898,2994209.2701,2994205.4624,2994207.2368,2994209.4171,2994205.4263,2994207.2007,2994209.381,2994026.3407,2995028.0774,1001.7367,2994,132.7559,131.1772,65.06,7.9139,1.1782
C3_evt_02995,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,2995195.9627,2995197.8275,2995199.993,4.0303,51.0158,10.8473,2995195.7714,2995197.6362,2995199.8018,2995196.1163,2995197.9812,2995200.1467,2995196.0565,2995197.9214,2995200.0869,2995022.3334,2996032.0458,1009.7125,2995,132.841,133.3002,59.0186,9.7301,-0.2019
C3_evt_02996,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,2996209.0698,2996210.2503,2996211.7611,2.6912,60.4931,12.6912,2996209.123,2996210.3034,2996211.8142,2996208.9196,2996210.1,2996211.6108,2996209.0666,2996210.247,2996211.7578,2996016.1885,2997012.8595,996.671,2996,126.628,125.1032,64.3158,8.1223,2.1888
C3_evt_02997,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,2997216.4789,2997218.0874,2997219.9184,3.4395,52.7801,11.3614,2997216.6096,2997218.2181,2997220.0491,2997216.5391,2997218.1475,2997219.9786,2997216.54,2997218.1484,2997219.9795,2997020.0028,2998017.6556,997.6528,2997,139.8149,138.7641,62.043,9.7241,-0.0046
C3_evt_02998,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,2998200.1381,2998202.052,2998204.6781,4.54,60.0499,12.3891,2998200.4003,2998202.3142,2998204.9403,2998200.1835,2998202.0974,2998204.7235,2998200.215,2998202.1289,2998204.755,2998022.2118,2999020.4724,998.2606,2998,135.3377,134.1781,68.6919,8.3795,-1.0132
C3_evt_02999,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,2999199.9645,2999201.553,2999203.5225,3.558,53.9642,10.7009,2999199.8317,2999201.4202,2999203.3897,2999199.9529,2999201.5414,2999203.511,2999199.9009,2999201.4894,2999203.4589,2999031.2052,3000036.9512,1005.746,2999,153.1396,150.3679,67.5422,8.7056,-0.9065
C3_evt_03000,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3000174.3892,3000175.8701,3000178.4474,4.0582,48.3137,10.9399,3000174.3513,3000175.8322,3000178.4095,3000174.4614,3000175.9423,3000178.5196,3000174.4129,3000175.8938,3000178.4711,3000024.035,3001026.5279,1002.4929,3000,170.0616,170.2351,56.7413,7.8039,0.6121
C3_evt_03001,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3001187.5236,3001189.9726,3001192.522,4.9984,54.1173,12.6139,3001187.4537,3001189.9026,3001192.4521,3001187.4998,3001189.9487,3001192.4981,3001187.5564,3001190.0054,3001192.5548,3001017.0558,3002014.2148,997.159,3001,165.247,163.3107,64.6039,7.9424,3.6298
C3_evt_03002,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3002161.9561,3002163.3271,3002165.3504,3.3943,58.0754,11.8969,3002162.1038,3002163.4748,3002165.4981,3002162.0323,3002163.4033,3002165.4267,3002161.9647,3002163.3357,3002165.359,3002022.6901,3003019.7272,997.0371,3002,180.2702,178.6909,61.0929,8.035,0.5114
C3_evt_03003,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3003143.4504,3003144.5603,3003146.0723,2.622,48.5586,11.1122,3003143.6496,3003144.7596,3003146.2716,3003143.3115,3003144.4214,3003145.9334,3003143.4138,3003144.5238,3003146.0358,3003024.4849,3004019.9489,995.4639,3003,187.0574,189.4677,64.6167,7.575,0.6682
C3_evt_03004,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3004149.7963,3004151.5029,3004153.894,4.0978,55.6198,12.3204,3004149.9293,3004151.6359,3004154.0271,3004149.8945,3004151.6011,3004153.9923,3004149.7087,3004151.4153,3004153.8065,3004025.8919,3005027.7947,1001.9028,3004,195.6811,192.9111,60.9631,6.7091,1.0196
C3_evt_03005,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3005146.9534,3005149.0425,3005151.2203,4.2669,49.2236,10.8524,3005146.8416,3005148.9307,3005151.1085,3005146.968,3005149.0571,3005151.2349,3005146.8632,3005148.9523,3005151.1301,3005017.3929,3006018.9631,1001.5703,3005,207.4092,207.7031,61.7813,6.5294,1.9026
C3_evt_03006,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3006103.7562,3006105.337,3006107.2182,3.462,68.0368,14.6182,3006103.8597,3006105.4405,3006107.3217,3006103.6839,3006105.2647,3006107.1459,3006103.6761,3006105.257,3006107.1382,3006011.1181,3007008.7416,997.6236,3006,215.1686,216.0734,77.9978,7.2368,-1.8655
C3_evt_03007,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3007130.4208,3007131.9321,3007134.1588,3.7381,47.65,9.88,3007130.1581,3007131.6694,3007133.8962,3007130.4552,3007131.9666,3007134.1933,3007130.4422,3007131.9536,3007134.1803,3007009.5517,3008000.8824,991.3306,3007,215.8426,218.6067,62.119,8.4719,1.4322
C3_evt_03008,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3008137.2401,3008138.7611,3008140.6766,3.4366,44.4158,11.008,3008136.9935,3008138.5144,3008140.43,3008137.2018,3008138.7228,3008140.6384,3008137.1722,3008138.6932,3008140.6088,3008020.1865,3009005.7377,985.5512,3008,204.9989,207.2777,54.4714,6.1227,-0.363
C3_evt_03009,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3009126.8373,3009129.0794,3009131.3818,4.5445,57.6409,13.0902,3009127.0439,3009129.2859,3009131.5884,3009126.9711,3009129.2132,3009131.5156,3009126.8931,3009129.1352,3009131.4376,3009026.4711,3010022.4794,996.0083,3009,216.6712,218.1474,66.1433,9.4664,0.2506
C3_evt_03010,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3010132.6276,3010134.493,3010136.9175,4.2899,48.0911,10.7747,3010132.4578,3010134.3232,3010136.7477,3010132.5396,3010134.405,3010136.8295,3010132.5817,3010134.4471,3010136.8716,3010020.8327,3011019.125,998.2923,3010,223.5412,228.54,53.3692,6.4044,3.1464
C3_evt_03011,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3011103.2599,3011104.9853,3011107.2807,4.0209,58.7638,13.0217,3011103.1147,3011104.8401,3011107.1356,3011103.1996,3011104.925,3011107.2205,3011103.2793,3011105.0047,3011107.3002,3011019.4593,3012020.1921,1000.7328,3011,231.3601,228.906,79.0019,6.883,-1.804
C3_evt_03012,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3012101.014,3012102.6788,3012104.5692,3.5552,45.3236,9.9008,3012100.8937,3012102.5585,3012104.4489,3012100.8626,3012102.5274,3012104.4178,3012100.9398,3012102.6046,3012104.495,3012016.2892,3013015.3364,999.0473,3012,255.5867,259.1302,52.8079,8.8227,0.7086
C3_evt_03013,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3013099.6811,3013101.8503,3013104.1874,4.5062,53.3267,11.4657,3013099.6664,3013101.8356,3013104.1726,3013099.6579,3013101.8271,3013104.1641,3013099.7648,3013101.934,3013104.271,3013013.5103,3014010.5117,997.0015,3013,253.9525,253.8426,57.143,5.784,-2.1005
C3_evt_03014,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3014114.502,3014116.5108,3014119.6054,5.1034,55.0753,12.0267,3014114.3369,3014116.3458,3014119.4403,3014114.3882,3014116.3971,3014119.4916,3014114.4303,3014116.4391,3014119.5337,3014024.476,3015029.2349,1004.7589,3014,266.2646,267.2009,61.5285,8.2246,-0.4504
C3_evt_03015,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3015109.5005,3015111.5939,3015113.6748,4.1743,51.7692,12.0457,3015109.7334,3015111.8268,3015113.9077,3015109.5615,3015111.655,3015113.7359,3015109.5373,3015111.6307,3015113.7116,3015025.1275,3016029.6592,1004.5316,3015,265.9266,263.5069,66.9877,9.2598,1.9648
C3_evt_03016,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3016109.9087,3016112.0468,3016115.0609,5.1522,62.9961,12.721,3016109.968,3016112.1061,3016115.1202,3016109.7663,3016111.9044,3016114.9185,3016109.8871,3016112.0252,3016115.0393,3016025.6522,3017025.2835,999.6313,3016,279.2244,278.4128,73.1251,7.7057,4.2916
C3_evt_03017,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3017095.8033,3017098.2438,3017101.0418,5.2385,56.682,12.9232,3017095.5785,3017098.019,3017100.8171,3017095.8676,3017098.3081,3017101.1061,3017095.6962,3017098.1367,3017100.9348,3017014.6031,3018017.2215,1002.6184,3017,275.8071,269.0214,65.5707,8.9276,1.6175
C3_evt_03018,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3018110.2413,3018111.6684,3018113.6617,3.4204,35.2095,7.1785,3018110.445,3018111.8721,3018113.8653,3018110.4122,3018111.8393,3018113.8326,3018110.2284,3018111.6556,3018113.6488,3018029.0845,3019033.8945,1004.81,3018,293.1687,290.8957,41.5177,8.1216,0.4745
C3_evt_03019,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3019109.447,3019111.5336,3019113.514,4.0671,33.9489,9.6402,3019109.3964,3019111.4831,3019113.4635,3019109.6264,3019111.713,3019113.6935,3019109.4353,3019111.5219,3019113.5024,3019024.6102,3020023.3373,998.7271,3019,294.5245,297.6103,36.6795,6.4702,1.2904
C3_evt_03020,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3020096.3119,3020098.0109,3020100.2691,3.9572,42.6236,9.7685,3020096.463,3020098.162,3020100.4202,3020096.4703,3020098.1693,3020100.4275,3020096.3436,3020098.0426,3020100.3008,3020014.3811,3021014.3996,1000.0186,3020,297.2232,299.0546,53.1426,8.5522,1.0987
C3_evt_03021,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3021123.0244,3021124.6521,3021126.8456,3.8211,45.892,11.0858,3021123.0939,3021124.7216,3021126.915,3021122.9749,3021124.6026,3021126.7961,3021123.0847,3021124.7124,3021126.9059,3021016.4953,3022012.6643,996.169,3021,320.2731,323.3481,52.1285,7.2457,1.6367
C3_evt_03022,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3022121.026,3022122.6693,3022124.4842,3.4582,52.9415,10.712,3022120.8011,3022122.4444,3022124.2593,3022120.8537,3022122.497,3022124.3119,3022120.9263,3022122.5696,3022124.3845,3022018.9667,3023023.7691,1004.8023,3022,305.0945,305.1764,68.4914,7.7998,-0.3149
C3_evt_03023,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3023130.4496,3023132.6202,3023135.5436,5.094,62.0795,13.4529,3023130.6023,3023132.7729,3023135.6963,3023130.3127,3023132.4833,3023135.4067,3023130.4303,3023132.6009,3023135.5243,3023023.017,3024023.519,1000.5021,3023,313.1298,312.7,65.3904,10.1947,2.0822
C3_evt_03024,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3024133.6923,3024135.3367,3024137.3736,3.6813,65.6957,13.1199,3024133.4666,3024135.111,3024137.1479,3024133.5509,3024135.1954,3024137.2322,3024133.7235,3024135.368,3024137.4049,3024034.4642,3025029.399,994.9348,3024,327.6635,326.8086,72.8767,7.9893,0.8096
C3_evt_03025,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3025136.4635,3025138.4025,3025141.3142,4.8507,50.6179,11.5376,3025136.2312,3025138.1701,3025141.0819,3025136.3406,3025138.2796,3025141.1914,3025136.5114,3025138.4504,3025141.3621,3025022.5152,3026011.2592,988.7441,3025,327.2583,321.3893,54.7937,7.4126,1.0516
C3_evt_03026,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3026136.4609,3026138.2108,3026140.5208,4.0599,53.9061,11.3654,3026136.3052,3026138.0551,3026140.3651,3026136.2971,3026138.047,3026140.357,3026136.3765,3026138.1264,3026140.4364,3026020.1792,3027025.1996,1005.0204,3026,337.4525,336.2822,70.5051,9.3795,0.207
C3_evt_03027,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3027151.9702,3027153.9833,3027156.5277,4.5574,68.6814,16.0935,3027151.7176,3027153.7306,3027156.275,3027151.9227,3027153.9357,3027156.4801,3027151.9734,3027153.9865,3027156.5309,3027017.84,3028011.7398,993.8998,3027,354.1098,355.9397,79.9966,7.2008,1.0155
C3_evt_03028,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3028136.3016,3028137.7869,3028139.5316,3.23,50.8452,10.8926,3028136.1594,3028137.6447,3028139.3894,3028136.295,3028137.7803,3028139.525,3028136.3915,3028137.8769,3028139.6215,3028026.5441,3029028.7684,1002.2243,3028,348.9652,354.5978,63.1817,6.8104,0.6849
C3_evt_03029,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3029161.6424,3029163.7727,3029166.7644,5.1219,48.8265,11.242,3029161.4259,3029163.5562,3029166.5478,3029161.6751,3029163.8054,3029166.7971,3029161.5945,3029163.7248,3029166.7164,3029012.0497,3030005.2888,993.2391,3029,9.9246,9.5906,53.8152,7.864,0.6468
C3_evt_03030,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3030187.3263,3030189.5347,3030191.8949,4.5687,40.0839,7.9048,3030187.3406,3030189.549,3030191.9093,3030187.2158,3030189.4243,3030191.7845,3030187.236,3030189.4444,3030191.8046,3030027.7128,3031027.0487,999.3359,3030,26.2155,26.0789,53.1478,6.8061,0.7225
C3_evt_03031,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3031189.0208,3031190.4823,3031192.0824,3.0616,48.2217,9.8111,3031188.7443,3031190.2058,3031191.8059,3031189.0492,3031190.5107,3031192.1109,3031188.9271,3031190.3886,3031191.9887,3031032.3609,3032024.6155,992.2546,3031,19.3347,16.4986,56.0091,6.6468,-1.9786
C3_evt_03032,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3032193.7186,3032195.3786,3032197.7423,4.0237,45.6396,10.3931,3032193.8091,3032195.4692,3032197.8328,3032193.7446,3032195.4046,3032197.7683,3032193.7655,3032195.4256,3032197.7892,3032016.3553,3033014.1006,997.7453,3032,35.8358,38.0598,54.0103,6.8337,0.5326
C3_evt_03033,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3033196.1165,3033198.496,3033200.8779,4.7614,46.2897,11.1917,3033196.0544,3033198.4339,3033200.8158,3033195.9686,3033198.3481,3033200.73,3033196.1614,3033198.5409,3033200.9227,3033017.6708,3034015.9056,998.2348,3033,38.4917,38.292,52.2008,7.9201,1.3283
C3_evt_03034,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3034210.9896,3034212.6496,3034214.9239,3.9343,62.7815,14.0379,3034210.7579,3034212.4178,3034214.6921,3034211.0737,3034212.7337,3034215.008,3034210.9995,3034212.6594,3034214.9337,3034035.5417,3035038.4318,1002.8901,3034,43.8373,44.9637,79.2956,5.0936,2.2122
C3_evt_03035,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3035209.1012,3035210.771,3035213.3294,4.2281,54.089,11.1608,3035209.0707,3035210.7405,3035213.2989,3035209.0595,3035210.7292,3035213.2876,3035209.072,3035210.7418,3035213.3002,3035024.7251,3036017.9599,993.2349,3035,38.9066,36.364,57.3574,6.3432,0.5636
C3_evt_03036,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3036225.2646,3036227.0476,3036230.114,4.8493,40.3128,8.6851,3036225.3117,3036227.0947,3036230.161,3036225.2045,3036226.9875,3036230.0538,3036225.3318,3036227.1149,3036230.1812,3036018.538,3037013.5527,995.0148,3036,69.5054,70.4532,50.6211,6.2653,0.2614
C3_evt_03037,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3037220.3163,3037222.1521,3037224.4577,4.1414,56.6514,13.0845,3037220.1415,3037221.9774,3037224.283,3037220.1409,3037221.9767,3037224.2823,3037220.4143,3037222.2501,3037224.5557,3037010.6231,3038013.548,1002.9249,3037,68.488,64.7807,62.4193,9.1026,0.4194
C3_evt_03038,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3038222.7318,3038224.6328,3038227.1999,4.4681,40.4936,8.6091,3038222.6273,3038224.5283,3038227.0955,3038222.7851,3038224.6861,3038227.2532,3038222.8018,3038224.7028,3038227.27,3038023.7994,3039026.7793,1002.9799,3038,70.9208,74.5011,45.7369,7.8864,1.3094
C3_evt_03039,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3039229.3994,3039231.0175,3039232.994,3.5946,54.7867,12.7137,3039229.6074,3039231.2254,3039233.2019,3039229.3687,3039230.9867,3039232.9633,3039229.2956,3039230.9137,3039232.8902,3039028.5213,3040024.8524,996.331,3039,81.6157,82.8911,62.1321,9.3342,-1.9197
C3_evt_03040,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3040230.3184,3040231.5844,3040233.6874,3.3691,45.0058,10.0204,3040230.3664,3040231.6325,3040233.7355,3040230.3954,3040231.6615,3040233.7645,3040230.4253,3040231.6914,3040233.7944,3040023.3816,3041016.7438,993.3622,3040,74.8936,80.5112,50.9291,8.6225,-0.2367
C3_evt_03041,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3041218.5412,3041220.1686,3041222.3479,3.8067,40.8694,10.534,3041218.5672,3041220.1947,3041222.3739,3041218.4223,3041220.0497,3041222.229,3041218.6042,3041220.2317,3041222.4109,3041020.0293,3042011.5406,991.5113,3041,93.4427,89.2968,47.0377,7.5576,0.6322
C3_evt_03042,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3042231.1027,3042233.2792,3042236.5111,5.4084,39.1529,9.0553,3042230.943,3042233.1196,3042236.3514,3042231.0101,3042233.1867,3042236.4185,3042231.1963,3042233.3729,3042236.6048,3042035.121,3043041.4598,1006.3387,3042,104.9127,104.5752,43.0452,9.0275,1.8031
C3_evt_03043,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3043220.8318,3043222.7662,3043225.1089,4.2771,59.8326,13.8734,3043221.0685,3043223.0029,3043225.3456,3043220.7959,3043222.7303,3043225.0729,3043220.8094,3043222.7438,3043225.0865,3043018.2421,3044026.2547,1008.0126,3043,93.0704,94.2195,68.4864,7.7636,1.3913
C3_evt_03044,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3044212.0095,3044213.6503,3044215.8232,3.8137,56.8634,13.0899,3044211.9518,3044213.5927,3044215.7655,3044211.8872,3044213.528,3044215.7009,3044211.9982,3044213.639,3044215.8119,3044008.1773,3045009.1998,1001.0224,3044,124.3244,127.0318,64.0553,8.4741,-0.3765
C3_evt_03045,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3045222.0747,3045224.2283,3045226.3455,4.2708,56.1461,12.3169,3045222.0014,3045224.155,3045226.2721,3045222.0359,3045224.1895,3045226.3066,3045222.1271,3045224.2808,3045226.3979,3045025.3337,3046023.8664,998.5327,3045,124.803,122.2153,69.1651,12.119,1.8073
C3_evt_03046,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3046207.7838,3046209.6226,3046211.6855,3.9016,65.3072,15.5589,3046207.9846,3046209.8233,3046211.8862,3046207.7659,3046209.6046,3046211.6675,3046207.8292,3046209.668,3046211.7309,3046017.1956,3047023.9284,1006.7328,3046,120.1391,118.269,76.4486,8.4073,-0.2267
C3_evt_03047,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3047243.1823,3047245.1701,3047247.3564,4.1741,53.2328,11.7771,3047243.0689,3047245.0567,3047247.2431,3047243.0595,3047245.0473,3047247.2337,3047243.1994,3047245.1872,3047247.3736,3047031.169,3048025.3739,994.2049,3047,120.1589,119.882,71.7225,8.5738,-1.328
C3_evt_03048,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3048212.5156,3048214.1526,3048216.5355,4.0199,53.2954,12.1335,3048212.3709,3048214.0079,3048216.3908,3048212.6237,3048214.2607,3048216.6436,3048212.5072,3048214.1442,3048216.5271,3048027.7036,3049030.4964,1002.7928,3048,135.9895,139.4558,63.8996,8.4459,-0.1997
C3_evt_03049,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3049192.0609,3049193.65,3049195.8784,3.8175,59.1311,12.6026,3049192.1766,3049193.7657,3049195.9941,3049192.033,3049193.6221,3049195.8505,3049192.0713,3049193.6605,3049195.8889,3049017.9834,3050021.9553,1003.9719,3049,159.2282,155.3636,72.7844,7.9057,0.6613
C3_evt_03050,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3050208.4665,3050210.7862,3050213.7789,5.3125,36.9009,8.4011,3050208.515,3050210.8347,3050213.8275,3050208.43,3050210.7496,3050213.7424,3050208.556,3050210.8757,3050213.8685,3050012.6444,3051013.1936,1000.5492,3050,152.7853,156.5556,49.725,8.7787,-0.5908
C3_evt_03051,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3051198.6274,3051200.5518,3051203.118,4.4906,52.2715,11.9189,3051198.7926,3051200.7169,3051203.2831,3051198.4996,3051200.424,3051202.9902,3051198.6453,3051200.5697,3051203.1359,3051012.7635,3052024.3828,1011.6193,3051,146.1926,146.6186,67.8277,9.1133,1.2001
C3_evt_03052,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3052195.5696,3052196.9118,3052198.6235,3.054,62.326,12.7846,3052195.6657,3052197.008,3052198.7197,3052195.5984,3052196.9406,3052198.6523,3052195.6512,3052196.9935,3052198.7052,3052044.105,3053041.6219,997.5169,3052,173.471,166.4107,75.3301,7.0519,-0.3064
C3_evt_03053,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3053204.1901,3053206.2685,3053209.2799,5.0898,48.9181,10.7548,3053204.2806,3053206.359,3053209.3705,3053204.3473,3053206.4256,3053209.4371,3053204.2871,3053206.3655,3053209.3769,3053032.1797,3054035.5238,1003.3442,3053,151.2588,147.2421,58.7903,7.5144,2.2138
C3_evt_03054,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3054179.7832,3054181.6305,3054183.9442,4.161,38.6413,8.4519,3054179.6147,3054181.4619,3054183.7757,3054179.8007,3054181.648,3054183.9618,3054179.842,3054181.6892,3054184.003,3054037.3816,3055038.9426,1001.561,3054,172.2955,173.1006,41.6419,6.7435,3.8613
C3_evt_03055,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3055156.8666,3055158.8457,3055161.6858,4.8193,53.3347,11.3869,3055157.0663,3055159.0454,3055161.8856,3055156.9121,3055158.8912,3055161.7314,3055156.8871,3055158.8661,3055161.7063,3055032.6525,3056035.1346,1002.4821,3055,204.4524,206.2017,69.5379,8.4367,0.9578
C3_evt_03056,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3056140.2395,3056142.1862,3056144.8092,4.5697,56.924,12.5145,3056139.9794,3056141.926,3056144.549,3056140.3172,3056142.2638,3056144.8869,3056140.298,3056142.2446,3056144.8676,3056031.3596,3057034.9136,1003.554,3056,193.7578,188.8651,70.5235,9.3976,0.3963
C3_evt_03057,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3057149.9545,3057151.644,3057153.915,3.9605,53.2605,12.5468,3057149.7174,3057151.4068,3057153.6779,3057149.9574,3057151.6468,3057153.9179,3057149.8631,3057151.5526,3057153.8236,3057028.6919,3058012.7648,984.0729,3057,194.7526,193.2735,61.363,9.4183,0.818
C3_evt_03058,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3058164.8729,3058166.6673,3058168.733,3.8601,45.8689,10.7975,3058164.7025,3058166.497,3058168.5626,3058165.0358,3058166.8302,3058168.8959,3058164.7585,3058166.5529,3058168.6186,3058014.4621,3059011.319,996.8569,3058,187.2511,195.2233,57.3166,9.1406,0.7413
C3_evt_03059,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3059124.0065,3059126.1186,3059128.7515,4.745,41.8751,10.1601,3059124.0586,3059126.1708,3059128.8037,3059123.8844,3059125.9965,3059128.6294,3059123.9588,3059126.071,3059128.7038,3059020.9848,3060022.7323,1001.7475,3059,222.0497,224.0919,52.5138,7.8081,0.7171
C3_evt_03060,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3060113.3041,3060115.4917,3060118.6537,5.3496,45.9877,9.6915,3060113.0557,3060115.2433,3060118.4053,3060113.349,3060115.5367,3060118.6986,3060113.2364,3060115.4241,3060118.586,3060020.9724,3061029.0013,1008.0289,3060,225.4407,225.4501,57.7106,8.706,1.361
C3_evt_03061,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3061116.8564,3061119.3665,3061122.0239,5.1675,71.8209,15.0996,3061116.9591,3061119.4692,3061122.1266,3061116.724,3061119.2342,3061121.8916,3061116.8721,3061119.3822,3061122.0396,3061025.0922,3062023.3112,998.219,3061,239.0775,235.6009,92.0736,9.061,3.1306
C3_evt_03062,run_2026A_c3_07.csv,run_2026A_c3_07.csv,C3,3062126.0023,3062127.9807,3062130.0033,4.0011,44.6578,9.9601,3062125.9063,3062127.8848,3062129.9074,3062126.0223,3062128.0007,3062130.0233,3062125.9151,3062127.8936,3062129.9162,3062018.9067,3063017.4387,998.532,3062,235.256,232.3658,60.1663,8.3236,0.6117
